Effect,set,media,pair_id,_set,_media,_pair_id,Estimate,StdErr,DF,tValue,Probt,Adjustment,Adjp,Alpha,Lower,Upper,AdjLower,AdjUpper
set*media*pair_id,set1,2dd,8,set1,3dp,1,0.1626,1.8037,3823,0.09,0.9282,Tukey-Kramer,1.0000,0.05,-3.3736,3.6989,-7.1087,7.4340
set*media*pair_id,set1,2dd,8,set1,3dp,2,-0.1141,19.0083,3823,-0.01,0.9952,Tukey-Kramer,1.0000,0.05,-37.3814,37.1532,-76.7447,76.5164
set*media*pair_id,set1,2dd,8,set1,3dp,3,-0.5130,0.8810,3823,-0.58,0.5604,Tukey-Kramer,1.0000,0.05,-2.2402,1.2142,-4.0646,3.0386
set*media*pair_id,set1,2dd,8,set1,3dp,4,0.4966,1.6465,3823,0.30,0.7630,Tukey-Kramer,1.0000,0.05,-2.7315,3.7248,-6.1413,7.1346
set*media*pair_id,set1,2dd,8,set1,3dp,5,1.3690,2.6896,3823,0.51,0.6108,Tukey-Kramer,1.0000,0.05,-3.9043,6.6422,-9.4741,12.2120
set*media*pair_id,set1,2dd,8,set1,3dp,6,0.4086,0.7316,3823,0.56,0.5766,Tukey-Kramer,1.0000,0.05,-1.0258,1.8430,-2.5410,3.3582
set*media*pair_id,set1,2dd,8,set1,3dp,7,0.1060,6.3002,3823,0.02,0.9866,Tukey-Kramer,1.0000,0.05,-12.2461,12.4580,-25.2928,25.5048
set*media*pair_id,set1,2dd,8,set1,3dp,8,0.3132,3.6905,3823,0.08,0.9324,Tukey-Kramer,1.0000,0.05,-6.9223,7.5486,-14.5647,15.1910
set*media*pair_id,set1,2dd,8,set1,3dp,9,0.1498,3.6905,3823,0.04,0.9676,Tukey-Kramer,1.0000,0.05,-7.0857,7.3853,-14.7281,15.0277
set*media*pair_id,set1,2dd,8,set2,2dd,1,0.5320,3.0428,3823,0.17,0.8612,Tukey-Kramer,1.0000,0.05,-5.4338,6.4977,-11.7350,12.7989
set*media*pair_id,set1,2dd,8,set2,2dd,2,0.8910,11.4398,3823,0.08,0.9379,Tukey-Kramer,1.0000,0.05,-21.5377,23.3198,-45.2279,47.0100
set*media*pair_id,set1,2dd,8,set2,2dd,3,-0.6242,7.1676,3823,-0.09,0.9306,Tukey-Kramer,1.0000,0.05,-14.6768,13.4285,-29.5198,28.2714
set*media*pair_id,set1,2dd,8,set2,2dd,4,0.4113,2.0743,3823,0.20,0.8428,Tukey-Kramer,1.0000,0.05,-3.6555,4.4781,-7.9510,8.7737
set*media*pair_id,set1,2dd,8,set2,2dd,5,2.7204,10.1503,3823,0.27,0.7887,Tukey-Kramer,1.0000,0.05,-17.1801,22.6210,-38.1999,43.6408
set*media*pair_id,set1,2dd,8,set2,2dd,6,3.4827,3.7991,3823,0.92,0.3593,Tukey-Kramer,1.0000,0.05,-3.9657,10.9311,-11.8330,18.7985
set*media*pair_id,set1,2dd,8,set2,2dd,7,0.1501,1.2183,3823,0.12,0.9020,Tukey-Kramer,1.0000,0.05,-2.2384,2.5386,-4.7613,5.0615
set*media*pair_id,set1,2dd,8,set2,2dd,8,-0.3507,3.7991,3823,-0.09,0.9265,Tukey-Kramer,1.0000,0.05,-7.7991,7.0977,-15.6664,14.9650
set*media*pair_id,set1,2dd,8,set2,2dd,9,-0.2910,3.7991,3823,-0.08,0.9390,Tukey-Kramer,1.0000,0.05,-7.7394,7.1575,-15.6067,15.0248
set*media*pair_id,set1,2dd,8,set2,3dd,1,-0.1516,2.3765,3823,-0.06,0.9491,Tukey-Kramer,1.0000,0.05,-4.8109,4.5077,-9.7322,9.4290
set*media*pair_id,set1,2dd,8,set2,3dd,2,0.1208,8.5252,3823,0.01,0.9887,Tukey-Kramer,1.0000,0.05,-16.5937,16.8352,-34.2481,34.4897
set*media*pair_id,set1,2dd,8,set2,3dd,3,-0.4756,5.0459,3823,-0.09,0.9249,Tukey-Kramer,1.0000,0.05,-10.3684,9.4173,-20.8177,19.8666
set*media*pair_id,set1,2dd,8,set2,3dd,4,-0.9662,1.4099,3823,-0.69,0.4932,Tukey-Kramer,1.0000,0.05,-3.7304,1.7979,-6.6500,4.7176
set*media*pair_id,set1,2dd,8,set2,3dd,5,1.6143,7.5839,3823,0.21,0.8315,Tukey-Kramer,1.0000,0.05,-13.2546,16.4832,-28.9598,32.1883
set*media*pair_id,set1,2dd,8,set2,3dd,6,0.7735,2.7159,3823,0.28,0.7758,Tukey-Kramer,1.0000,0.05,-4.5513,6.0982,-10.1755,11.7224
set*media*pair_id,set1,2dd,8,set2,3dd,7,-0.9932,0.6066,3823,-1.64,0.1016,Tukey-Kramer,1.0000,0.05,-2.1824,0.1960,-3.4385,1.4521
set*media*pair_id,set1,2dd,8,set2,3dd,8,0.001142,3.1344,3823,0.00,0.9997,Tukey-Kramer,1.0000,0.05,-6.1441,6.1464,-12.6350,12.6373
set*media*pair_id,set1,2dd,8,set2,3dd,9,-0.3463,3.1344,3823,-0.11,0.9120,Tukey-Kramer,1.0000,0.05,-6.4915,5.7990,-12.9824,12.2899
set*media*pair_id,set1,2dd,8,set2,3dp,1,0.8193,7.2632,3823,0.11,0.9102,Tukey-Kramer,1.0000,0.05,-13.4208,15.0593,-28.4616,30.1002
set*media*pair_id,set1,2dd,8,set2,3dp,2,0.05324,3.6624,3823,0.01,0.9884,Tukey-Kramer,1.0000,0.05,-7.1272,7.2336,-14.7114,14.8179
set*media*pair_id,set1,2dd,8,set2,3dp,3,-0.8798,2.9557,3823,-0.30,0.7660,Tukey-Kramer,1.0000,0.05,-6.6747,4.9150,-12.7954,11.0358
set*media*pair_id,set1,2dd,8,set2,3dp,4,0.3096,6.2902,3823,0.05,0.9607,Tukey-Kramer,1.0000,0.05,-12.0228,12.6421,-25.0488,25.6681
set*media*pair_id,set1,2dd,8,set2,3dp,5,0.9022,14.3768,3823,0.06,0.9500,Tukey-Kramer,1.0000,0.05,-27.2847,29.0891,-57.0569,58.8613
set*media*pair_id,set1,2dd,8,set2,3dp,6,-0.3802,8.0257,3823,-0.05,0.9622,Tukey-Kramer,1.0000,0.05,-16.1153,15.3550,-32.7354,31.9751
set*media*pair_id,set1,2dd,8,set2,3dp,7,-0.08321,5.4251,3823,-0.02,0.9878,Tukey-Kramer,1.0000,0.05,-10.7195,10.5531,-21.9539,21.7875
set*media*pair_id,set1,2dd,8,set2,3dp,8,0.6469,8.0257,3823,0.08,0.9358,Tukey-Kramer,1.0000,0.05,-15.0883,16.3820,-31.7084,33.0021
set*media*pair_id,set1,2dd,8,set2,3dp,9,0.09339,8.0257,3823,0.01,0.9907,Tukey-Kramer,1.0000,0.05,-15.6417,15.8285,-32.2618,32.4486
set*media*pair_id,set1,2dd,9,set1,3dd,1,-0.6143,4.4219,3823,-0.14,0.8895,Tukey-Kramer,1.0000,0.05,-9.2838,8.0552,-18.4408,17.2122
set*media*pair_id,set1,2dd,9,set1,3dd,2,-0.9690,21.6505,3823,-0.04,0.9643,Tukey-Kramer,1.0000,0.05,-43.4166,41.4785,-88.2514,86.3133
set*media*pair_id,set1,2dd,9,set1,3dd,3,-0.4507,4.6649,3823,-0.10,0.9230,Tukey-Kramer,1.0000,0.05,-9.5967,8.6952,-19.2570,18.3555
set*media*pair_id,set1,2dd,9,set1,3dd,4,-0.1854,1.0997,3823,-0.17,0.8661,Tukey-Kramer,1.0000,0.05,-2.3415,1.9707,-4.6190,4.2481
set*media*pair_id,set1,2dd,9,set1,3dd,5,1.7991,3.4260,3823,0.53,0.5995,Tukey-Kramer,1.0000,0.05,-4.9179,8.5160,-12.0126,15.6107
set*media*pair_id,set1,2dd,9,set1,3dd,6,0.1873,1.6383,3823,0.11,0.9090,Tukey-Kramer,1.0000,0.05,-3.0246,3.3993,-6.4173,6.7919
set*media*pair_id,set1,2dd,9,set1,3dd,7,0.03968,3.6590,3823,0.01,0.9913,Tukey-Kramer,1.0000,0.05,-7.1340,7.2134,-14.7112,14.7905
set*media*pair_id,set1,2dd,9,set1,3dd,8,-0.4251,1.0610,3823,-0.40,0.6887,Tukey-Kramer,1.0000,0.05,-2.5053,1.6551,-4.7025,3.8522
set*media*pair_id,set1,2dd,9,set1,3dd,9,-2.1389,1.0610,3823,-2.02,0.0439,Tukey-Kramer,0.9994,0.05,-4.2190,-0.05869,-6.4162,2.1385
set*media*pair_id,set1,2dd,9,set1,3dp,1,0.4818,1.8037,3823,0.27,0.7894,Tukey-Kramer,1.0000,0.05,-3.0544,4.0180,-6.7895,7.7531
set*media*pair_id,set1,2dd,9,set1,3dp,2,0.2051,19.0083,3823,0.01,0.9914,Tukey-Kramer,1.0000,0.05,-37.0623,37.4724,-76.4255,76.8356
set*media*pair_id,set1,2dd,9,set1,3dp,3,-0.1938,0.8810,3823,-0.22,0.8259,Tukey-Kramer,1.0000,0.05,-1.9211,1.5334,-3.7454,3.3578
set*media*pair_id,set1,2dd,9,set1,3dp,4,0.8158,1.6465,3823,0.50,0.6203,Tukey-Kramer,1.0000,0.05,-2.4124,4.0440,-5.8221,7.4538
set*media*pair_id,set1,2dd,9,set1,3dp,5,1.6881,2.6896,3823,0.63,0.5303,Tukey-Kramer,1.0000,0.05,-3.5851,6.9614,-9.1549,12.5312
set*media*pair_id,set1,2dd,9,set1,3dp,6,0.7278,0.7316,3823,0.99,0.3199,Tukey-Kramer,1.0000,0.05,-0.7067,2.1622,-2.2218,3.6773
set*media*pair_id,set1,2dd,9,set1,3dp,7,0.4251,6.3002,3823,0.07,0.9462,Tukey-Kramer,1.0000,0.05,-11.9269,12.7772,-24.9736,25.8239
set*media*pair_id,set1,2dd,9,set1,3dp,8,0.6323,3.6905,3823,0.17,0.8640,Tukey-Kramer,1.0000,0.05,-6.6031,7.8678,-14.2455,15.5102
set*media*pair_id,set1,2dd,9,set1,3dp,9,0.4689,3.6905,3823,0.13,0.8989,Tukey-Kramer,1.0000,0.05,-6.7665,7.7044,-14.4089,15.3468
set*media*pair_id,set1,2dd,9,set2,2dd,1,0.8511,3.0428,3823,0.28,0.7797,Tukey-Kramer,1.0000,0.05,-5.1146,6.8169,-11.4158,13.1181
set*media*pair_id,set1,2dd,9,set2,2dd,2,1.2102,11.4398,3823,0.11,0.9158,Tukey-Kramer,1.0000,0.05,-21.2186,23.6390,-44.9087,47.3291
set*media*pair_id,set1,2dd,9,set2,2dd,3,-0.3050,7.1676,3823,-0.04,0.9661,Tukey-Kramer,1.0000,0.05,-14.3576,13.7476,-29.2006,28.5906
set*media*pair_id,set1,2dd,9,set2,2dd,4,0.7305,2.0743,3823,0.35,0.7247,Tukey-Kramer,1.0000,0.05,-3.3363,4.7973,-7.6318,9.0929
set*media*pair_id,set1,2dd,9,set2,2dd,5,3.0396,10.1503,3823,0.30,0.7646,Tukey-Kramer,1.0000,0.05,-16.8610,22.9402,-37.8807,43.9599
set*media*pair_id,set1,2dd,9,set2,2dd,6,3.8019,3.7991,3823,1.00,0.3170,Tukey-Kramer,1.0000,0.05,-3.6465,11.2503,-11.5139,19.1176
set*media*pair_id,set1,2dd,9,set2,2dd,7,0.4693,1.2183,3823,0.39,0.7001,Tukey-Kramer,1.0000,0.05,-1.9193,2.8578,-4.4421,5.3807
set*media*pair_id,set1,2dd,9,set2,2dd,8,-0.03152,3.7991,3823,-0.01,0.9934,Tukey-Kramer,1.0000,0.05,-7.4799,7.4169,-15.3473,15.2842
set*media*pair_id,set1,2dd,9,set2,2dd,9,0.02821,3.7991,3823,0.01,0.9941,Tukey-Kramer,1.0000,0.05,-7.4202,7.4766,-15.2875,15.3439
set*media*pair_id,set1,2dd,9,set2,3dd,1,0.1676,2.3765,3823,0.07,0.9438,Tukey-Kramer,1.0000,0.05,-4.4917,4.8268,-9.4130,9.7481
set*media*pair_id,set1,2dd,9,set2,3dd,2,0.4399,8.5252,3823,0.05,0.9588,Tukey-Kramer,1.0000,0.05,-16.2745,17.1544,-33.9290,34.8088
set*media*pair_id,set1,2dd,9,set2,3dd,3,-0.1564,5.0459,3823,-0.03,0.9753,Tukey-Kramer,1.0000,0.05,-10.0493,9.7365,-20.4985,20.1858
set*media*pair_id,set1,2dd,9,set2,3dd,4,-0.6471,1.4099,3823,-0.46,0.6463,Tukey-Kramer,1.0000,0.05,-3.4112,2.1171,-6.3309,5.0367
set*media*pair_id,set1,2dd,9,set2,3dd,5,1.9334,7.5839,3823,0.25,0.7988,Tukey-Kramer,1.0000,0.05,-12.9355,16.8024,-28.6406,32.5075
set*media*pair_id,set1,2dd,9,set2,3dd,6,1.0927,2.7159,3823,0.40,0.6875,Tukey-Kramer,1.0000,0.05,-4.2321,6.4174,-9.8563,12.0416
set*media*pair_id,set1,2dd,9,set2,3dd,7,-0.6740,0.6066,3823,-1.11,0.2665,Tukey-Kramer,1.0000,0.05,-1.8633,0.5152,-3.1194,1.7713
set*media*pair_id,set1,2dd,9,set2,3dd,8,0.3203,3.1344,3823,0.10,0.9186,Tukey-Kramer,1.0000,0.05,-5.8249,6.4656,-12.3158,12.9564
set*media*pair_id,set1,2dd,9,set2,3dd,9,-0.02709,3.1344,3823,-0.01,0.9931,Tukey-Kramer,1.0000,0.05,-6.1723,6.1182,-12.6632,12.6090
set*media*pair_id,set1,2dd,9,set2,3dp,1,1.1384,7.2632,3823,0.16,0.8755,Tukey-Kramer,1.0000,0.05,-13.1016,15.3785,-28.1425,30.4194
set*media*pair_id,set1,2dd,9,set2,3dp,2,0.3724,3.6624,3823,0.10,0.9190,Tukey-Kramer,1.0000,0.05,-6.8080,7.5528,-14.3922,15.1370
set*media*pair_id,set1,2dd,9,set2,3dp,3,-0.5606,2.9557,3823,-0.19,0.8496,Tukey-Kramer,1.0000,0.05,-6.3555,5.2342,-12.4763,11.3550
set*media*pair_id,set1,2dd,9,set2,3dp,4,0.6288,6.2902,3823,0.10,0.9204,Tukey-Kramer,1.0000,0.05,-11.7036,12.9612,-24.7296,25.9872
set*media*pair_id,set1,2dd,9,set2,3dp,5,1.2214,14.3768,3823,0.08,0.9323,Tukey-Kramer,1.0000,0.05,-26.9655,29.4083,-56.7377,59.1805
set*media*pair_id,set1,2dd,9,set2,3dp,6,-0.06100,8.0257,3823,-0.01,0.9939,Tukey-Kramer,1.0000,0.05,-15.7961,15.6741,-32.4162,32.2942
set*media*pair_id,set1,2dd,9,set2,3dp,7,0.2360,5.4251,3823,0.04,0.9653,Tukey-Kramer,1.0000,0.05,-10.4003,10.8722,-21.6348,22.1067
set*media*pair_id,set1,2dd,9,set2,3dp,8,0.9660,8.0257,3823,0.12,0.9042,Tukey-Kramer,1.0000,0.05,-14.7691,16.7012,-31.3892,33.3213
set*media*pair_id,set1,2dd,9,set2,3dp,9,0.4126,8.0257,3823,0.05,0.9590,Tukey-Kramer,1.0000,0.05,-15.3226,16.1477,-31.9427,32.7678
set*media*pair_id,set1,3dd,1,set1,3dd,2,-0.3548,17.2422,3823,-0.02,0.9836,Tukey-Kramer,1.0000,0.05,-34.1596,33.4500,-69.8655,69.1560
set*media*pair_id,set1,3dd,1,set1,3dd,3,0.1635,0.4819,3823,0.34,0.7344,Tukey-Kramer,1.0000,0.05,-0.7814,1.1084,-1.7794,2.1065
set*media*pair_id,set1,3dd,1,set1,3dd,4,0.4289,3.3804,3823,0.13,0.8990,Tukey-Kramer,1.0000,0.05,-6.1986,7.0564,-13.1989,14.0566
set*media*pair_id,set1,3dd,1,set1,3dd,5,2.4134,1.0468,3823,2.31,0.0212,Tukey-Kramer,0.9895,0.05,0.3610,4.4658,-1.8069,6.6336
set*media*pair_id,set1,3dd,1,set1,3dd,6,0.8016,2.8354,3823,0.28,0.7774,Tukey-Kramer,1.0000,0.05,-4.7575,6.3607,-10.6293,12.2325
set*media*pair_id,set1,3dd,1,set1,3dd,7,0.6540,8.0643,3823,0.08,0.9354,Tukey-Kramer,1.0000,0.05,-15.1567,16.4647,-31.8566,33.1646
set*media*pair_id,set1,3dd,1,set1,3dd,8,0.1892,5.4583,3823,0.03,0.9724,Tukey-Kramer,1.0000,0.05,-10.5123,10.8906,-21.8156,22.1939
set*media*pair_id,set1,3dd,1,set1,3dd,9,-1.5246,5.4583,3823,-0.28,0.7800,Tukey-Kramer,1.0000,0.05,-12.2260,9.1769,-23.5293,20.4801
set*media*pair_id,set1,3dd,1,set1,3dp,1,1.0961,2.6552,3823,0.41,0.6798,Tukey-Kramer,1.0000,0.05,-4.1097,6.3019,-9.6083,11.8005
set*media*pair_id,set1,3dd,1,set1,3dp,2,0.8193,14.6019,3823,0.06,0.9553,Tukey-Kramer,1.0000,0.05,-27.8089,29.4476,-58.0472,59.6859
set*media*pair_id,set1,3dd,1,set1,3dp,3,0.4204,5.2182,3823,0.08,0.9358,Tukey-Kramer,1.0000,0.05,-9.8103,10.6512,-20.6165,21.4574
set*media*pair_id,set1,3dd,1,set1,3dp,4,1.4301,6.0232,3823,0.24,0.8123,Tukey-Kramer,1.0000,0.05,-10.3789,13.2391,-22.8520,25.7122
set*media*pair_id,set1,3dd,1,set1,3dp,5,2.3024,1.7970,3823,1.28,0.2002,Tukey-Kramer,1.0000,0.05,-1.2207,5.8256,-4.9420,9.5469
set*media*pair_id,set1,3dd,1,set1,3dp,6,1.3421,5.0505,3823,0.27,0.7905,Tukey-Kramer,1.0000,0.05,-8.5600,11.2441,-19.0189,21.7030
set*media*pair_id,set1,3dd,1,set1,3dp,7,1.0394,10.7092,3823,0.10,0.9227,Tukey-Kramer,1.0000,0.05,-19.9569,22.0358,-42.1340,44.2129
set*media*pair_id,set1,3dd,1,set1,3dp,8,1.2466,8.1017,3823,0.15,0.8777,Tukey-Kramer,1.0000,0.05,-14.6374,17.1306,-31.4147,33.9079
set*media*pair_id,set1,3dd,1,set1,3dp,9,1.0832,8.1017,3823,0.13,0.8936,Tukey-Kramer,1.0000,0.05,-14.8008,16.9672,-31.5781,33.7445
set*media*pair_id,set1,3dd,1,set2,2dd,1,1.4654,1.4282,3823,1.03,0.3049,Tukey-Kramer,1.0000,0.05,-1.3347,4.2656,-4.2923,7.2232
set*media*pair_id,set1,3dd,1,set2,2dd,2,1.8245,15.8479,3823,0.12,0.9084,Tukey-Kramer,1.0000,0.05,-29.2467,32.8957,-62.0653,65.7143
set*media*pair_id,set1,3dd,1,set2,2dd,3,0.3093,11.5764,3823,0.03,0.9787,Tukey-Kramer,1.0000,0.05,-22.3873,23.0059,-46.3603,46.9789
set*media*pair_id,set1,3dd,1,set2,2dd,4,1.3448,2.3838,3823,0.56,0.5727,Tukey-Kramer,1.0000,0.05,-3.3289,6.0185,-8.2655,10.9550
set*media*pair_id,set1,3dd,1,set2,2dd,5,3.6539,5.7489,3823,0.64,0.5251,Tukey-Kramer,1.0000,0.05,-7.6173,14.9251,-19.5223,26.8301
set*media*pair_id,set1,3dd,1,set2,2dd,6,4.4162,0.6899,3823,6.40,<.0001,Tukey-Kramer,<.0001,0.05,3.0635,5.7688,1.6349,7.1975
set*media*pair_id,set1,3dd,1,set2,2dd,7,1.0835,3.2411,3823,0.33,0.7382,Tukey-Kramer,1.0000,0.05,-5.2709,7.4380,-11.9827,14.1498
set*media*pair_id,set1,3dd,1,set2,2dd,8,0.5828,0.6899,3823,0.84,0.3983,Tukey-Kramer,1.0000,0.05,-0.7699,1.9354,-2.1985,3.3641
set*media*pair_id,set1,3dd,1,set2,2dd,9,0.6425,0.6899,3823,0.93,0.3518,Tukey-Kramer,1.0000,0.05,-0.7101,1.9951,-2.1388,3.4238
set*media*pair_id,set1,3dd,1,set2,3dd,1,0.7818,2.0843,3823,0.38,0.7076,Tukey-Kramer,1.0000,0.05,-3.3046,4.8683,-7.6208,9.1845
set*media*pair_id,set1,3dd,1,set2,3dd,2,1.0542,12.9323,3823,0.08,0.9350,Tukey-Kramer,1.0000,0.05,-24.3007,26.4092,-51.0816,53.1901
set*media*pair_id,set1,3dd,1,set2,3dd,3,0.4579,9.4543,3823,0.05,0.9614,Tukey-Kramer,1.0000,0.05,-18.0780,18.9938,-37.6564,38.5722
set*media*pair_id,set1,3dd,1,set2,3dd,4,-0.03278,3.0469,3823,-0.01,0.9914,Tukey-Kramer,1.0000,0.05,-6.0064,5.9409,-12.3160,12.2505
set*media*pair_id,set1,3dd,1,set2,3dd,5,2.5477,3.1884,3823,0.80,0.4243,Tukey-Kramer,1.0000,0.05,-3.7033,8.7988,-10.3060,15.4014
set*media*pair_id,set1,3dd,1,set2,3dd,6,1.7069,1.7516,3823,0.97,0.3299,Tukey-Kramer,1.0000,0.05,-1.7272,5.1411,-5.3544,8.7683
set*media*pair_id,set1,3dd,1,set2,3dd,7,-0.05974,3.9120,3823,-0.02,0.9878,Tukey-Kramer,1.0000,0.05,-7.7296,7.6101,-15.8309,15.7114
set*media*pair_id,set1,3dd,1,set2,3dd,8,0.9346,1.3353,3823,0.70,0.4840,Tukey-Kramer,1.0000,0.05,-1.6834,3.5526,-4.4487,6.3179
set*media*pair_id,set1,3dd,1,set2,3dd,9,0.5872,1.3353,3823,0.44,0.6601,Tukey-Kramer,1.0000,0.05,-2.0308,3.2052,-4.7961,5.9705
set*media*pair_id,set1,3dd,1,set2,3dp,1,1.7527,2.8673,3823,0.61,0.5411,Tukey-Kramer,1.0000,0.05,-3.8689,7.3744,-9.8067,13.3122
set*media*pair_id,set1,3dd,1,set2,3dp,2,0.9867,8.0468,3823,0.12,0.9024,Tukey-Kramer,1.0000,0.05,-14.7897,16.7630,-31.4533,33.4267
set*media*pair_id,set1,3dd,1,set2,3dp,3,0.05364,7.3528,3823,0.01,0.9942,Tukey-Kramer,1.0000,0.05,-14.3621,14.4693,-29.5885,29.6958
set*media*pair_id,set1,3dd,1,set2,3dp,4,1.2431,1.9062,3823,0.65,0.5144,Tukey-Kramer,1.0000,0.05,-2.4941,4.9803,-6.4416,8.9278
set*media*pair_id,set1,3dd,1,set2,3dp,5,1.8357,9.9700,3823,0.18,0.8539,Tukey-Kramer,1.0000,0.05,-17.7113,21.3826,-38.3575,42.0289
set*media*pair_id,set1,3dd,1,set2,3dp,6,0.5533,3.6253,3823,0.15,0.8787,Tukey-Kramer,1.0000,0.05,-6.5544,7.6610,-14.0618,15.1684
set*media*pair_id,set1,3dd,1,set2,3dp,7,0.8502,1.0672,3823,0.80,0.4257,Tukey-Kramer,1.0000,0.05,-1.2420,2.9425,-3.4520,5.1524
set*media*pair_id,set1,3dd,1,set2,3dp,8,1.5803,3.6253,3823,0.44,0.6629,Tukey-Kramer,1.0000,0.05,-5.5273,8.6880,-13.0347,16.1954
set*media*pair_id,set1,3dd,1,set2,3dp,9,1.0268,3.6253,3823,0.28,0.7770,Tukey-Kramer,1.0000,0.05,-6.0808,8.1345,-13.5882,15.6419
set*media*pair_id,set1,3dd,2,set1,3dd,3,0.5183,17.0065,3823,0.03,0.9757,Tukey-Kramer,1.0000,0.05,-32.8244,33.8610,-68.0423,69.0789
set*media*pair_id,set1,3dd,2,set1,3dd,4,0.7836,20.6047,3823,0.04,0.9697,Tukey-Kramer,1.0000,0.05,-39.6136,41.1809,-82.2828,83.8501
set*media*pair_id,set1,3dd,2,set1,3dd,5,2.7681,18.2343,3823,0.15,0.8793,Tukey-Kramer,1.0000,0.05,-32.9817,38.5180,-70.7422,76.2784
set*media*pair_id,set1,3dd,2,set1,3dd,6,1.1564,20.0511,3823,0.06,0.9540,Tukey-Kramer,1.0000,0.05,-38.1556,40.4683,-79.6784,81.9912
set*media*pair_id,set1,3dd,2,set1,3dd,7,1.0087,25.2990,3823,0.04,0.9682,Tukey-Kramer,1.0000,0.05,-48.5922,50.6096,-100.98,103.00
set*media*pair_id,set1,3dd,2,set1,3dd,8,0.5439,22.6902,3823,0.02,0.9809,Tukey-Kramer,1.0000,0.05,-43.9422,45.0301,-90.9303,92.0181
set*media*pair_id,set1,3dd,2,set1,3dd,9,-1.1698,22.6902,3823,-0.05,0.9589,Tukey-Kramer,1.0000,0.05,-45.6560,43.3163,-92.6440,90.3044
set*media*pair_id,set1,3dd,2,set1,3dp,1,1.4509,19.8865,3823,0.07,0.9418,Tukey-Kramer,1.0000,0.05,-37.5383,40.4400,-78.7202,81.6219
set*media*pair_id,set1,3dd,2,set1,3dp,2,1.1741,2.6552,3823,0.44,0.6584,Tukey-Kramer,1.0000,0.05,-4.0317,6.3799,-9.5303,11.8785
set*media*pair_id,set1,3dd,2,set1,3dp,3,0.7752,22.4438,3823,0.03,0.9724,Tukey-Kramer,1.0000,0.05,-43.2277,44.7781,-89.7053,91.2557
set*media*pair_id,set1,3dd,2,set1,3dp,4,1.7849,23.2494,3823,0.08,0.9388,Tukey-Kramer,1.0000,0.05,-43.7975,47.3673,-91.9435,95.5132
set*media*pair_id,set1,3dd,2,set1,3dp,5,2.6572,18.9843,3823,0.14,0.8887,Tukey-Kramer,1.0000,0.05,-34.5631,39.8774,-73.8765,79.1909
set*media*pair_id,set1,3dd,2,set1,3dp,6,1.6968,22.2762,3823,0.08,0.9393,Tukey-Kramer,1.0000,0.05,-41.9775,45.3712,-88.1081,91.5018
set*media*pair_id,set1,3dd,2,set1,3dp,7,1.3942,27.9432,3823,0.05,0.9602,Tukey-Kramer,1.0000,0.05,-53.3909,56.1793,-111.26,114.05
set*media*pair_id,set1,3dd,2,set1,3dp,8,1.6014,25.3342,3823,0.06,0.9496,Tukey-Kramer,1.0000,0.05,-48.0684,51.2711,-100.53,103.73
set*media*pair_id,set1,3dd,2,set1,3dp,9,1.4380,25.3342,3823,0.06,0.9547,Tukey-Kramer,1.0000,0.05,-48.2318,51.1078,-100.69,103.57
set*media*pair_id,set1,3dd,2,set2,2dd,1,1.8202,18.6204,3823,0.10,0.9221,Tukey-Kramer,1.0000,0.05,-34.6867,38.3270,-73.2466,76.8870
set*media*pair_id,set1,3dd,2,set2,2dd,2,2.1793,33.0820,3823,0.07,0.9475,Tukey-Kramer,1.0000,0.05,-62.6808,67.0393,-131.19,135.55
set*media*pair_id,set1,3dd,2,set2,2dd,3,0.6640,28.8077,3823,0.02,0.9816,Tukey-Kramer,1.0000,0.05,-55.8159,57.1440,-115.47,116.80
set*media*pair_id,set1,3dd,2,set2,2dd,4,1.6995,19.5946,3823,0.09,0.9309,Tukey-Kramer,1.0000,0.05,-36.7173,40.1164,-77.2948,80.6939
set*media*pair_id,set1,3dd,2,set2,2dd,5,4.0087,11.5082,3823,0.35,0.7276,Tukey-Kramer,1.0000,0.05,-18.5542,26.5715,-42.3860,50.4033
set*media*pair_id,set1,3dd,2,set2,2dd,6,4.7709,17.8571,3823,0.27,0.7894,Tukey-Kramer,1.0000,0.05,-30.2394,39.7813,-67.2187,76.7606
set*media*pair_id,set1,3dd,2,set2,2dd,7,1.4383,20.4660,3823,0.07,0.9440,Tukey-Kramer,1.0000,0.05,-38.6871,41.5637,-81.0692,83.9458
set*media*pair_id,set1,3dd,2,set2,2dd,8,0.9375,17.8571,3823,0.05,0.9581,Tukey-Kramer,1.0000,0.05,-34.0728,35.9479,-71.0522,72.9272
set*media*pair_id,set1,3dd,2,set2,2dd,9,0.9973,17.8571,3823,0.06,0.9555,Tukey-Kramer,1.0000,0.05,-34.0131,36.0076,-70.9924,72.9869
set*media*pair_id,set1,3dd,2,set2,3dd,1,1.1366,19.2944,3823,0.06,0.9530,Tukey-Kramer,1.0000,0.05,-36.6917,38.9650,-76.6476,78.9208
set*media*pair_id,set1,3dd,2,set2,3dd,2,1.4090,30.1629,3823,0.05,0.9627,Tukey-Kramer,1.0000,0.05,-57.7279,60.5458,-120.19,123.01
set*media*pair_id,set1,3dd,2,set2,3dd,3,0.8127,26.6858,3823,0.03,0.9757,Tukey-Kramer,1.0000,0.05,-51.5071,53.1324,-106.77,108.39
set*media*pair_id,set1,3dd,2,set2,3dd,4,0.3220,20.2682,3823,0.02,0.9873,Tukey-Kramer,1.0000,0.05,-39.4156,40.0596,-81.3880,82.0320
