Effect,set,media,pair_id,_set,_media,_pair_id,Estimate,StdErr,DF,tValue,Probt,Adjustment,Adjp,Alpha,Lower,Upper,AdjLower,AdjUpper
set*media*pair_id,set1,2dd,1,set1,2dd,2,-0.5450,2.1284,3006,-0.26,0.7979,Tukey-Kramer,1.0000,0.05,-4.7183,3.6284,-9.1277,8.0378
set*media*pair_id,set1,2dd,1,set1,2dd,3,0.8936,0.5279,3006,1.69,0.0906,Tukey-Kramer,1.0000,0.05,-0.1416,1.9287,-1.2353,3.0224
set*media*pair_id,set1,2dd,1,set1,2dd,4,0.03334,0.9853,3006,0.03,0.9730,Tukey-Kramer,1.0000,0.05,-1.8986,1.9653,-3.9398,4.0065
set*media*pair_id,set1,2dd,1,set1,2dd,5,1.2900,2.6887,3006,0.48,0.6314,Tukey-Kramer,1.0000,0.05,-3.9819,6.5620,-9.5521,12.1321
set*media*pair_id,set1,2dd,1,set1,2dd,6,1.2824,2.4444,3006,0.52,0.5999,Tukey-Kramer,1.0000,0.05,-3.5105,6.0754,-8.5746,11.1394
set*media*pair_id,set1,2dd,1,set1,2dd,7,0.5646,3.5355,3006,0.16,0.8731,Tukey-Kramer,1.0000,0.05,-6.3676,7.4967,-13.6918,14.8209
set*media*pair_id,set1,2dd,1,set1,2dd,8,-0.4353,2.4462,3006,-0.18,0.8588,Tukey-Kramer,1.0000,0.05,-5.2318,4.3612,-10.2995,9.4289
set*media*pair_id,set1,2dd,1,set1,2dd,9,-0.8719,2.4444,3006,-0.36,0.7213,Tukey-Kramer,1.0000,0.05,-5.6649,3.9210,-10.7289,8.9851
set*media*pair_id,set1,2dd,1,set1,3dd,1,-1.6349,1.7887,3006,-0.91,0.3608,Tukey-Kramer,1.0000,0.05,-5.1422,1.8724,-8.8478,5.5780
set*media*pair_id,set1,2dd,1,set1,3dd,2,-1.9585,2.5424,3006,-0.77,0.4411,Tukey-Kramer,1.0000,0.05,-6.9435,3.0264,-12.2103,8.2933
set*media*pair_id,set1,2dd,1,set1,3dd,3,-1.4401,0.9663,3006,-1.49,0.1362,Tukey-Kramer,1.0000,0.05,-3.3349,0.4546,-5.3368,2.4565
set*media*pair_id,set1,2dd,1,set1,3dd,4,-1.1071,0.9202,3006,-1.20,0.2290,Tukey-Kramer,1.0000,0.05,-2.9113,0.6972,-4.8177,2.6036
set*media*pair_id,set1,2dd,1,set1,3dd,5,1.1446,2.8735,3006,0.40,0.6904,Tukey-Kramer,1.0000,0.05,-4.4896,6.7788,-10.4425,12.7317
set*media*pair_id,set1,2dd,1,set1,3dd,6,-0.6116,2.8735,3006,-0.21,0.8315,Tukey-Kramer,1.0000,0.05,-6.2458,5.0226,-12.1987,10.9755
set*media*pair_id,set1,2dd,1,set1,3dd,7,-0.7598,3.9604,3006,-0.19,0.8479,Tukey-Kramer,1.0000,0.05,-8.5251,7.0056,-16.7296,15.2101
set*media*pair_id,set1,2dd,1,set1,3dd,8,-1.3512,2.6779,3006,-0.50,0.6139,Tukey-Kramer,1.0000,0.05,-6.6019,3.8996,-12.1497,9.4473
set*media*pair_id,set1,2dd,1,set1,3dd,9,-3.1908,2.8735,3006,-1.11,0.2669,Tukey-Kramer,1.0000,0.05,-8.8250,2.4434,-14.7779,8.3963
set*media*pair_id,set1,2dd,1,set1,3dp,1,-0.3244,4.2167,3006,-0.08,0.9387,Tukey-Kramer,1.0000,0.05,-8.5923,7.9435,-17.3278,16.6790
set*media*pair_id,set1,2dd,1,set1,3dp,2,-0.6783,6.3217,3006,-0.11,0.9146,Tukey-Kramer,1.0000,0.05,-13.0735,11.7170,-26.1699,24.8134
set*media*pair_id,set1,2dd,1,set1,3dp,3,-1.0181,4.6858,3006,-0.22,0.8280,Tukey-Kramer,1.0000,0.05,-10.2058,8.1696,-19.9130,17.8768
set*media*pair_id,set1,2dd,1,set1,3dp,4,0.04751,4.6464,3006,0.01,0.9918,Tukey-Kramer,1.0000,0.05,-9.0630,9.1580,-18.6887,18.7837
set*media*pair_id,set1,2dd,1,set1,3dp,5,1.0125,6.6518,3006,0.15,0.8790,Tukey-Kramer,1.0000,0.05,-12.0300,14.0550,-25.8101,27.8352
set*media*pair_id,set1,2dd,1,set1,3dp,6,-0.02949,6.6518,3006,-0.00,0.9965,Tukey-Kramer,1.0000,0.05,-13.0720,13.0130,-26.8521,26.7931
set*media*pair_id,set1,2dd,1,set1,3dp,7,-0.4335,7.7354,3006,-0.06,0.9553,Tukey-Kramer,1.0000,0.05,-15.6008,14.7337,-31.6259,30.7588
set*media*pair_id,set1,2dd,1,set1,3dp,8,-0.2854,6.6376,3006,-0.04,0.9657,Tukey-Kramer,1.0000,0.05,-13.3001,12.7294,-27.0510,26.4802
set*media*pair_id,set1,2dd,1,set1,3dp,9,-0.5098,6.6518,3006,-0.08,0.9389,Tukey-Kramer,1.0000,0.05,-13.5523,12.5327,-27.3324,26.3129
set*media*pair_id,set1,2dd,1,set2,2dd,1,0.1151,3.7802,3006,0.03,0.9757,Tukey-Kramer,1.0000,0.05,-7.2970,7.5272,-15.1282,15.3585
set*media*pair_id,set1,2dd,1,set2,2dd,2,0.5471,5.8712,3006,0.09,0.9258,Tukey-Kramer,1.0000,0.05,-10.9650,12.0592,-23.1281,24.2223
set*media*pair_id,set1,2dd,1,set2,2dd,3,-1.1111,4.2555,3006,-0.26,0.7940,Tukey-Kramer,1.0000,0.05,-9.4551,7.2330,-18.2711,16.0490
set*media*pair_id,set1,2dd,1,set2,2dd,4,0.06829,4.6605,3006,0.01,0.9883,Tukey-Kramer,1.0000,0.05,-9.0697,9.2063,-18.7245,18.8611
set*media*pair_id,set1,2dd,1,set2,2dd,5,2.6033,6.2175,3006,0.42,0.6755,Tukey-Kramer,1.0000,0.05,-9.5876,14.7943,-22.4680,27.6747
set*media*pair_id,set1,2dd,1,set2,2dd,6,3.4287,6.2175,3006,0.55,0.5814,Tukey-Kramer,1.0000,0.05,-8.7622,15.6196,-21.6427,28.5001
set*media*pair_id,set1,2dd,1,set2,2dd,7,-0.3770,6.2175,3006,-0.06,0.9517,Tukey-Kramer,1.0000,0.05,-12.5680,11.8139,-25.4484,24.6943
set*media*pair_id,set1,2dd,1,set2,2dd,8,-0.8579,4.9022,3006,-0.18,0.8611,Tukey-Kramer,1.0000,0.05,-10.4699,8.7540,-20.6255,18.9096
set*media*pair_id,set1,2dd,1,set2,2dd,9,-0.7389,6.2175,3006,-0.12,0.9054,Tukey-Kramer,1.0000,0.05,-12.9299,11.4520,-25.8103,24.3324
set*media*pair_id,set1,2dd,1,set2,3dd,1,-0.6286,3.5520,3006,-0.18,0.8595,Tukey-Kramer,1.0000,0.05,-7.5932,6.3359,-14.9517,13.6944
set*media*pair_id,set1,2dd,1,set2,3dd,2,-0.3377,4.3111,3006,-0.08,0.9376,Tukey-Kramer,1.0000,0.05,-8.7907,8.1153,-17.7218,17.0463
set*media*pair_id,set1,2dd,1,set2,3dd,3,-1.1321,2.7101,3006,-0.42,0.6762,Tukey-Kramer,1.0000,0.05,-6.4459,4.1818,-12.0603,9.7961
set*media*pair_id,set1,2dd,1,set2,3dd,4,-1.6387,2.6498,3006,-0.62,0.5363,Tukey-Kramer,1.0000,0.05,-6.8344,3.5569,-12.3239,9.0465
set*media*pair_id,set1,2dd,1,set2,3dd,5,1.3808,4.6551,3006,0.30,0.7668,Tukey-Kramer,1.0000,0.05,-7.7467,10.5083,-17.3904,20.1520
set*media*pair_id,set1,2dd,1,set2,3dd,6,0.3851,4.6551,3006,0.08,0.9341,Tukey-Kramer,1.0000,0.05,-8.7423,9.5126,-18.3860,19.1563
set*media*pair_id,set1,2dd,1,set2,3dd,7,-1.6212,4.6551,3006,-0.35,0.7277,Tukey-Kramer,1.0000,0.05,-10.7487,7.5063,-20.3924,17.1499
set*media*pair_id,set1,2dd,1,set2,3dd,8,-0.4697,3.1550,3006,-0.15,0.8817,Tukey-Kramer,1.0000,0.05,-6.6559,5.7165,-13.1920,12.2526
set*media*pair_id,set1,2dd,1,set2,3dd,9,-0.8895,4.6551,3006,-0.19,0.8485,Tukey-Kramer,1.0000,0.05,-10.0169,8.2380,-19.6606,17.8817
set*media*pair_id,set1,2dd,1,set2,3dp,1,0.4431,2.2288,3006,0.20,0.8424,Tukey-Kramer,1.0000,0.05,-3.9270,4.8133,-8.5444,9.4307
set*media*pair_id,set1,2dd,1,set2,3dp,2,-0.4936,4.3111,3006,-0.11,0.9089,Tukey-Kramer,1.0000,0.05,-8.9466,7.9594,-17.8776,16.8905
set*media*pair_id,set1,2dd,1,set2,3dp,3,-1.6653,2.7101,3006,-0.61,0.5389,Tukey-Kramer,1.0000,0.05,-6.9792,3.6485,-12.5935,9.2628
set*media*pair_id,set1,2dd,1,set2,3dp,4,-0.2527,2.6498,3006,-0.10,0.9240,Tukey-Kramer,1.0000,0.05,-5.4483,4.9430,-10.9379,10.4325
set*media*pair_id,set1,2dd,1,set2,3dp,5,0.5187,4.6551,3006,0.11,0.9113,Tukey-Kramer,1.0000,0.05,-8.6088,9.6461,-18.2525,19.2898
set*media*pair_id,set1,2dd,1,set2,3dp,6,-0.9425,4.6551,3006,-0.20,0.8396,Tukey-Kramer,1.0000,0.05,-10.0699,8.1850,-19.7136,17.8287
set*media*pair_id,set1,2dd,1,set2,3dp,7,-0.5848,4.6551,3006,-0.13,0.9000,Tukey-Kramer,1.0000,0.05,-9.7123,8.5427,-19.3559,18.1864
set*media*pair_id,set1,2dd,1,set2,3dp,8,0.2802,3.3497,3006,0.08,0.9333,Tukey-Kramer,1.0000,0.05,-6.2878,6.8481,-13.2271,13.7875
set*media*pair_id,set1,2dd,1,set2,3dp,9,-0.5159,4.6551,3006,-0.11,0.9118,Tukey-Kramer,1.0000,0.05,-9.6434,8.6115,-19.2871,18.2552
set*media*pair_id,set1,2dd,2,set1,2dd,3,1.4385,1.6902,3006,0.85,0.3948,Tukey-Kramer,1.0000,0.05,-1.8755,4.7526,-5.3770,8.2540
set*media*pair_id,set1,2dd,2,set1,2dd,4,0.5783,1.2900,3006,0.45,0.6540,Tukey-Kramer,1.0000,0.05,-1.9511,3.1077,-4.6235,5.7801
set*media*pair_id,set1,2dd,2,set1,2dd,5,1.8350,0.7128,3006,2.57,0.0101,Tukey-Kramer,0.9362,0.05,0.4374,3.2326,-1.0392,4.7092
set*media*pair_id,set1,2dd,2,set1,2dd,6,1.8274,0.5528,3006,3.31,0.0010,Tukey-Kramer,0.4003,0.05,0.7436,2.9112,-0.4016,4.0564
set*media*pair_id,set1,2dd,2,set1,2dd,7,1.1095,1.5559,3006,0.71,0.4759,Tukey-Kramer,1.0000,0.05,-1.9413,4.1603,-5.1647,7.3837
set*media*pair_id,set1,2dd,2,set1,2dd,8,0.1097,0.6688,3006,0.16,0.8698,Tukey-Kramer,1.0000,0.05,-1.2016,1.4209,-2.5871,2.8064
set*media*pair_id,set1,2dd,2,set1,2dd,9,-0.3270,0.5528,3006,-0.59,0.5542,Tukey-Kramer,1.0000,0.05,-1.4108,0.7569,-2.5559,1.9020
set*media*pair_id,set1,2dd,2,set1,3dd,1,-1.0900,0.7027,3006,-1.55,0.1210,Tukey-Kramer,1.0000,0.05,-2.4679,0.2880,-3.9237,1.7438
set*media*pair_id,set1,2dd,2,set1,3dd,2,-1.4136,0.5042,3006,-2.80,0.0051,Tukey-Kramer,0.8203,0.05,-2.4023,-0.4249,-3.4469,0.6197
set*media*pair_id,set1,2dd,2,set1,3dd,3,-0.8952,1.3538,3006,-0.66,0.5085,Tukey-Kramer,1.0000,0.05,-3.5496,1.7593,-6.3542,4.5638
set*media*pair_id,set1,2dd,2,set1,3dd,4,-0.5621,1.3689,3006,-0.41,0.6814,Tukey-Kramer,1.0000,0.05,-3.2462,2.1220,-6.0820,4.9578
set*media*pair_id,set1,2dd,2,set1,3dd,5,1.6896,0.9530,3006,1.77,0.0763,Tukey-Kramer,1.0000,0.05,-0.1790,3.5581,-2.1532,5.5323
set*media*pair_id,set1,2dd,2,set1,3dd,6,-0.06665,0.9530,3006,-0.07,0.9442,Tukey-Kramer,1.0000,0.05,-1.9352,1.8019,-3.9094,3.7761
set*media*pair_id,set1,2dd,2,set1,3dd,7,-0.2148,1.9817,3006,-0.11,0.9137,Tukey-Kramer,1.0000,0.05,-4.1004,3.6708,-8.2058,7.7762
set*media*pair_id,set1,2dd,2,set1,3dd,8,-0.8062,0.8158,3006,-0.99,0.3231,Tukey-Kramer,1.0000,0.05,-2.4057,0.7933,-4.0957,2.4833
set*media*pair_id,set1,2dd,2,set1,3dd,9,-2.6459,0.9530,3006,-2.78,0.0055,Tukey-Kramer,0.8377,0.05,-4.5144,-0.7773,-6.4886,1.1969
set*media*pair_id,set1,2dd,2,set1,3dp,1,0.2206,2.1582,3006,0.10,0.9186,Tukey-Kramer,1.0000,0.05,-4.0111,4.4522,-8.4820,8.9232
set*media*pair_id,set1,2dd,2,set1,3dp,2,-0.1333,4.2167,3006,-0.03,0.9748,Tukey-Kramer,1.0000,0.05,-8.4012,8.1346,-17.1367,16.8701
set*media*pair_id,set1,2dd,2,set1,3dp,3,-0.4731,2.6232,3006,-0.18,0.8569,Tukey-Kramer,1.0000,0.05,-5.6167,4.6704,-11.0511,10.1048
set*media*pair_id,set1,2dd,2,set1,3dp,4,0.5925,2.5773,3006,0.23,0.8182,Tukey-Kramer,1.0000,0.05,-4.4609,5.6458,-9.8001,10.9850
set*media*pair_id,set1,2dd,2,set1,3dp,5,1.5575,4.5742,3006,0.34,0.7335,Tukey-Kramer,1.0000,0.05,-7.4114,10.5264,-16.8875,20.0025
set*media*pair_id,set1,2dd,2,set1,3dp,6,0.5155,4.5742,3006,0.11,0.9103,Tukey-Kramer,1.0000,0.05,-8.4534,9.4843,-17.9295,18.9605
set*media*pair_id,set1,2dd,2,set1,3dp,7,0.1114,5.6661,3006,0.02,0.9843,Tukey-Kramer,1.0000,0.05,-10.9985,11.2213,-22.7367,22.9596
set*media*pair_id,set1,2dd,2,set1,3dp,8,0.2596,4.5682,3006,0.06,0.9547,Tukey-Kramer,1.0000,0.05,-8.6975,9.2167,-18.1611,18.6803
set*media*pair_id,set1,2dd,2,set1,3dp,9,0.03520,4.5742,3006,0.01,0.9939,Tukey-Kramer,1.0000,0.05,-8.9337,9.0041,-18.4098,18.4802
set*media*pair_id,set1,2dd,2,set2,2dd,1,0.6601,1.7802,3006,0.37,0.7108,Tukey-Kramer,1.0000,0.05,-2.8305,4.1507,-6.5186,7.8388
set*media*pair_id,set1,2dd,2,set2,2dd,2,1.0921,3.7802,3006,0.29,0.7727,Tukey-Kramer,1.0000,0.05,-6.3200,8.5041,-14.1513,16.3354
set*media*pair_id,set1,2dd,2,set2,2dd,3,-0.5661,2.2442,3006,-0.25,0.8009,Tukey-Kramer,1.0000,0.05,-4.9665,3.8342,-9.6157,8.4834
set*media*pair_id,set1,2dd,2,set2,2dd,4,0.6133,2.6004,3006,0.24,0.8136,Tukey-Kramer,1.0000,0.05,-4.4854,5.7120,-9.8725,11.0990
set*media*pair_id,set1,2dd,2,set2,2dd,5,3.1483,4.1637,3006,0.76,0.4496,Tukey-Kramer,1.0000,0.05,-5.0156,11.3122,-13.6413,19.9379
set*media*pair_id,set1,2dd,2,set2,2dd,6,3.9737,4.1637,3006,0.95,0.3400,Tukey-Kramer,1.0000,0.05,-4.1903,12.1376,-12.8159,20.7632
set*media*pair_id,set1,2dd,2,set2,2dd,7,0.1679,4.1637,3006,0.04,0.9678,Tukey-Kramer,1.0000,0.05,-7.9960,8.3319,-16.6216,16.9575
set*media*pair_id,set1,2dd,2,set2,2dd,8,-0.3130,2.8752,3006,-0.11,0.9133,Tukey-Kramer,1.0000,0.05,-5.9505,5.3245,-11.9069,11.2809
set*media*pair_id,set1,2dd,2,set2,2dd,9,-0.1940,4.1637,3006,-0.05,0.9628,Tukey-Kramer,1.0000,0.05,-8.3579,7.9700,-16.9835,16.5956
set*media*pair_id,set1,2dd,2,set2,3dd,1,-0.08367,1.5819,3006,-0.05,0.9578,Tukey-Kramer,1.0000,0.05,-3.1853,3.0180,-6.4624,6.2951
set*media*pair_id,set1,2dd,2,set2,3dd,2,0.2072,2.2288,3006,0.09,0.9259,Tukey-Kramer,1.0000,0.05,-4.1630,4.5774,-8.7803,9.1948
set*media*pair_id,set1,2dd,2,set2,3dd,3,-0.5871,0.9138,3006,-0.64,0.5206,Tukey-Kramer,1.0000,0.05,-2.3788,1.2046,-4.2719,3.0977
set*media*pair_id,set1,2dd,2,set2,3dd,4,-1.0938,0.8001,3006,-1.37,0.1717,Tukey-Kramer,1.0000,0.05,-2.6626,0.4750,-4.3201,2.1326
set*media*pair_id,set1,2dd,2,set2,3dd,5,1.9258,2.6292,3006,0.73,0.4639,Tukey-Kramer,1.0000,0.05,-3.2294,7.0809,-8.6760,12.5276
set*media*pair_id,set1,2dd,2,set2,3dd,6,0.9301,2.6292,3006,0.35,0.7235,Tukey-Kramer,1.0000,0.05,-4.2250,6.0852,-9.6717,11.5319
set*media*pair_id,set1,2dd,2,set2,3dd,7,-1.0763,2.6292,3006,-0.41,0.6823,Tukey-Kramer,1.0000,0.05,-6.2314,4.0789,-11.6780,9.5255
set*media*pair_id,set1,2dd,2,set2,3dd,8,0.07528,1.2095,3006,0.06,0.9504,Tukey-Kramer,1.0000,0.05,-2.2963,2.4469,-4.8021,4.9527
set*media*pair_id,set1,2dd,2,set2,3dd,9,-0.3445,2.6292,3006,-0.13,0.8958,Tukey-Kramer,1.0000,0.05,-5.4996,4.8106,-10.9463,10.2573
set*media*pair_id,set1,2dd,2,set2,3dp,1,0.9881,0.6406,3006,1.54,0.1231,Tukey-Kramer,1.0000,0.05,-0.2680,2.2442,-1.5951,3.5714
set*media*pair_id,set1,2dd,2,set2,3dp,2,0.05138,2.2288,3006,0.02,0.9816,Tukey-Kramer,1.0000,0.05,-4.3188,4.4216,-8.9362,9.0389
set*media*pair_id,set1,2dd,2,set2,3dp,3,-1.1204,0.9138,3006,-1.23,0.2203,Tukey-Kramer,1.0000,0.05,-2.9121,0.6713,-4.8052,2.5644
set*media*pair_id,set1,2dd,2,set2,3dp,4,0.2923,0.8001,3006,0.37,0.7149,Tukey-Kramer,1.0000,0.05,-1.2765,1.8611,-2.9340,3.5186
set*media*pair_id,set1,2dd,2,set2,3dp,5,1.0636,2.6292,3006,0.40,0.6858,Tukey-Kramer,1.0000,0.05,-4.0915,6.2187,-9.5382,11.6654
set*media*pair_id,set1,2dd,2,set2,3dp,6,-0.3975,2.6292,3006,-0.15,0.8798,Tukey-Kramer,1.0000,0.05,-5.5526,4.7576,-10.9993,10.2043
set*media*pair_id,set1,2dd,2,set2,3dp,7,-0.03983,2.6292,3006,-0.02,0.9879,Tukey-Kramer,1.0000,0.05,-5.1949,5.1153,-10.6416,10.5620
set*media*pair_id,set1,2dd,2,set2,3dp,8,0.8251,1.4210,3006,0.58,0.5615,Tukey-Kramer,1.0000,0.05,-1.9611,3.6113,-4.9048,6.5551
set*media*pair_id,set1,2dd,2,set2,3dp,9,0.02904,2.6292,3006,0.01,0.9912,Tukey-Kramer,1.0000,0.05,-5.1261,5.1842,-10.5728,10.6308
set*media*pair_id,set1,2dd,3,set1,2dd,4,-0.8602,0.6541,3006,-1.32,0.1886,Tukey-Kramer,1.0000,0.05,-2.1428,0.4223,-3.4979,1.7775
set*media*pair_id,set1,2dd,3,set1,2dd,5,0.3964,2.2409,3006,0.18,0.8596,Tukey-Kramer,1.0000,0.05,-3.9975,4.7904,-8.6399,9.4328
set*media*pair_id,set1,2dd,3,set1,2dd,6,0.3889,1.9876,3006,0.20,0.8449,Tukey-Kramer,1.0000,0.05,-3.5084,4.2862,-7.6261,8.4039
set*media*pair_id,set1,2dd,3,set1,2dd,7,-0.3290,3.0687,3006,-0.11,0.9146,Tukey-Kramer,1.0000,0.05,-6.3459,5.6879,-12.7031,12.0450
set*media*pair_id,set1,2dd,3,set1,2dd,8,-1.3289,1.9827,3006,-0.67,0.5028,Tukey-Kramer,1.0000,0.05,-5.2165,2.5587,-9.3240,6.6662
set*media*pair_id,set1,2dd,3,set1,2dd,9,-1.7655,1.9876,3006,-0.89,0.3745,Tukey-Kramer,1.0000,0.05,-5.6628,2.1318,-9.7805,6.2495
set*media*pair_id,set1,2dd,3,set1,3dd,1,-2.5285,1.3638,3006,-1.85,0.0638,Tukey-Kramer,0.9999,0.05,-5.2026,0.1456,-8.0279,2.9710
set*media*pair_id,set1,2dd,3,set1,3dd,2,-2.8521,2.0950,3006,-1.36,0.1735,Tukey-Kramer,1.0000,0.05,-6.9600,1.2558,-11.3002,5.5959
set*media*pair_id,set1,2dd,3,set1,3dd,3,-2.3337,0.5042,3006,-4.63,<.0001,Tukey-Kramer,0.0045,0.05,-3.3224,-1.3450,-4.3670,-0.3004
set*media*pair_id,set1,2dd,3,set1,3dd,4,-2.0006,0.5675,3006,-3.53,0.0004,Tukey-Kramer,0.2404,0.05,-3.1133,-0.8880,-4.2888,0.2876
set*media*pair_id,set1,2dd,3,set1,3dd,5,0.2510,2.4149,3006,0.10,0.9172,Tukey-Kramer,1.0000,0.05,-4.4839,4.9860,-9.4867,9.9887
set*media*pair_id,set1,2dd,3,set1,3dd,6,-1.5052,2.4149,3006,-0.62,0.5331,Tukey-Kramer,1.0000,0.05,-6.2401,3.2298,-11.2429,8.2325
set*media*pair_id,set1,2dd,3,set1,3dd,7,-1.6533,3.4930,3006,-0.47,0.6360,Tukey-Kramer,1.0000,0.05,-8.5022,5.1956,-15.7385,12.4318
set*media*pair_id,set1,2dd,3,set1,3dd,8,-2.2448,2.2209,3006,-1.01,0.3122,Tukey-Kramer,1.0000,0.05,-6.5995,2.1100,-11.2005,6.7110
set*media*pair_id,set1,2dd,3,set1,3dd,9,-4.0844,2.4149,3006,-1.69,0.0909,Tukey-Kramer,1.0000,0.05,-8.8193,0.6506,-13.8221,5.6533
set*media*pair_id,set1,2dd,3,set1,3dp,1,-1.2180,3.7632,3006,-0.32,0.7462,Tukey-Kramer,1.0000,0.05,-8.5967,6.1608,-16.3928,13.9569
set*media*pair_id,set1,2dd,3,set1,3dp,2,-1.5718,5.8646,3006,-0.27,0.7887,Tukey-Kramer,1.0000,0.05,-13.0708,9.9271,-25.2201,22.0764
set*media*pair_id,set1,2dd,3,set1,3dp,3,-1.9117,4.2167,3006,-0.45,0.6503,Tukey-Kramer,1.0000,0.05,-10.1796,6.3562,-18.9151,15.0917
set*media*pair_id,set1,2dd,3,set1,3dp,4,-0.8461,4.1914,3006,-0.20,0.8400,Tukey-Kramer,1.0000,0.05,-9.0644,7.3723,-17.7475,16.0554
set*media*pair_id,set1,2dd,3,set1,3dp,5,0.1190,6.1907,3006,0.02,0.9847,Tukey-Kramer,1.0000,0.05,-12.0194,12.2573,-24.8443,25.0822
set*media*pair_id,set1,2dd,3,set1,3dp,6,-0.9231,6.1907,3006,-0.15,0.8815,Tukey-Kramer,1.0000,0.05,-13.0614,11.2153,-25.8863,24.0402
set*media*pair_id,set1,2dd,3,set1,3dp,7,-1.3271,7.2703,3006,-0.18,0.8552,Tukey-Kramer,1.0000,0.05,-15.5823,12.9281,-30.6437,27.9895
set*media*pair_id,set1,2dd,3,set1,3dp,8,-1.1789,6.1732,3006,-0.19,0.8486,Tukey-Kramer,1.0000,0.05,-13.2830,10.9251,-26.0716,23.7137
set*media*pair_id,set1,2dd,3,set1,3dp,9,-1.4033,6.1907,3006,-0.23,0.8207,Tukey-Kramer,1.0000,0.05,-13.5417,10.7350,-26.3666,23.5599
set*media*pair_id,set1,2dd,3,set2,2dd,1,-0.7784,3.3209,3006,-0.23,0.8147,Tukey-Kramer,1.0000,0.05,-7.2898,5.7329,-14.1694,12.6126
set*media*pair_id,set1,2dd,3,set2,2dd,2,-0.3465,5.4090,3006,-0.06,0.9489,Tukey-Kramer,1.0000,0.05,-10.9522,10.2592,-22.1577,21.4647
set*media*pair_id,set1,2dd,3,set2,2dd,3,-2.0047,3.7802,3006,-0.53,0.5959,Tukey-Kramer,1.0000,0.05,-9.4167,5.4074,-17.2480,13.2387
set*media*pair_id,set1,2dd,3,set2,2dd,4,-0.8253,4.1995,3006,-0.20,0.8442,Tukey-Kramer,1.0000,0.05,-9.0595,7.4090,-17.7595,16.1089
set*media*pair_id,set1,2dd,3,set2,2dd,5,1.7098,5.7525,3006,0.30,0.7663,Tukey-Kramer,1.0000,0.05,-9.5695,12.9891,-21.4867,24.9063
set*media*pair_id,set1,2dd,3,set2,2dd,6,2.5351,5.7525,3006,0.44,0.6595,Tukey-Kramer,1.0000,0.05,-8.7442,13.8144,-20.6614,25.7317
set*media*pair_id,set1,2dd,3,set2,2dd,7,-1.2706,5.7525,3006,-0.22,0.8252,Tukey-Kramer,1.0000,0.05,-12.5499,10.0087,-24.4671,21.9259
set*media*pair_id,set1,2dd,3,set2,2dd,8,-1.7515,4.4378,3006,-0.39,0.6931,Tukey-Kramer,1.0000,0.05,-10.4529,6.9498,-19.6463,16.1433
set*media*pair_id,set1,2dd,3,set2,2dd,9,-1.6325,5.7525,3006,-0.28,0.7766,Tukey-Kramer,1.0000,0.05,-12.9118,9.6468,-24.8290,21.5640
set*media*pair_id,set1,2dd,3,set2,3dd,1,-1.5222,3.0951,3006,-0.49,0.6229,Tukey-Kramer,1.0000,0.05,-7.5909,4.5465,-14.0029,10.9585
set*media*pair_id,set1,2dd,3,set2,3dd,2,-1.2313,3.8489,3006,-0.32,0.7491,Tukey-Kramer,1.0000,0.05,-8.7780,6.3154,-16.7515,14.2889
set*media*pair_id,set1,2dd,3,set2,3dd,3,-2.0256,2.2288,3006,-0.91,0.3635,Tukey-Kramer,1.0000,0.05,-6.3958,2.3445,-11.0132,6.9619
set*media*pair_id,set1,2dd,3,set2,3dd,4,-2.5323,2.1908,3006,-1.16,0.2478,Tukey-Kramer,1.0000,0.05,-6.8279,1.7633,-11.3663,6.3018
set*media*pair_id,set1,2dd,3,set2,3dd,5,0.4872,4.1889,3006,0.12,0.9074,Tukey-Kramer,1.0000,0.05,-7.7262,8.7007,-16.4042,17.3786
set*media*pair_id,set1,2dd,3,set2,3dd,6,-0.5084,4.1889,3006,-0.12,0.9034,Tukey-Kramer,1.0000,0.05,-8.7219,7.7050,-17.3998,16.3829
set*media*pair_id,set1,2dd,3,set2,3dd,7,-2.5148,4.1889,3006,-0.60,0.5483,Tukey-Kramer,1.0000,0.05,-10.7282,5.6986,-19.4062,14.3766
set*media*pair_id,set1,2dd,3,set2,3dd,8,-1.3633,2.6970,3006,-0.51,0.6133,Tukey-Kramer,1.0000,0.05,-6.6515,3.9250,-12.2388,9.5123
set*media*pair_id,set1,2dd,3,set2,3dd,9,-1.7830,4.1889,3006,-0.43,0.6704,Tukey-Kramer,1.0000,0.05,-9.9965,6.4304,-18.6744,15.1083
set*media*pair_id,set1,2dd,3,set2,3dp,1,-0.4504,1.7743,3006,-0.25,0.7996,Tukey-Kramer,1.0000,0.05,-3.9294,3.0286,-7.6052,6.7043
set*media*pair_id,set1,2dd,3,set2,3dp,2,-1.3871,3.8489,3006,-0.36,0.7186,Tukey-Kramer,1.0000,0.05,-8.9338,6.1595,-16.9073,14.1330
set*media*pair_id,set1,2dd,3,set2,3dp,3,-2.5589,2.2288,3006,-1.15,0.2510,Tukey-Kramer,1.0000,0.05,-6.9291,1.8113,-11.5465,6.4286
set*media*pair_id,set1,2dd,3,set2,3dp,4,-1.1462,2.1908,3006,-0.52,0.6009,Tukey-Kramer,1.0000,0.05,-5.4418,3.1493,-9.9803,7.6878
set*media*pair_id,set1,2dd,3,set2,3dp,5,-0.3749,4.1889,3006,-0.09,0.9287,Tukey-Kramer,1.0000,0.05,-8.5883,7.8385,-17.2663,16.5165
