Effect,set,media,pair_id,_set,_media,_pair_id,Estimate,StdErr,DF,tValue,Probt,Adjustment,Adjp,Alpha,Lower,Upper,AdjLower,AdjUpper
set,set1,,_,set2,,_,1.0003,0.7219,773,1.39,0.1662,Tukey-Kramer,0.1662,0.05,-0.4167,2.4173,-0.4167,2.4173
media,,2dd,_,,3dd,_,1.6513,0.8187,773,2.02,0.0440,Tukey-Kramer,0.1088,0.05,0.04421,3.2583,-0.2711,3.5736
media,,2dd,_,,3dp,_,1.3016,0.9804,773,1.33,0.1847,Tukey-Kramer,0.3802,0.05,-0.6230,3.2262,-1.0007,3.6038
media,,3dd,_,,3dp,_,-0.3497,0.9423,773,-0.37,0.7107,Tukey-Kramer,0.9269,0.05,-2.1993,1.5000,-2.5623,1.8630
set*media,set1,2dd,_,set1,3dd,_,2.5771,1.1276,773,2.29,0.0226,Tukey-Kramer,0.2012,0.05,0.3635,4.7907,-0.6444,5.7986
set*media,set1,2dd,_,set1,3dp,_,2.0152,1.3394,773,1.50,0.1328,Tukey-Kramer,0.6614,0.05,-0.6140,4.6444,-1.8112,5.8416
set*media,set1,2dd,_,set2,2dd,_,2.0933,1.2057,773,1.74,0.0829,Tukey-Kramer,0.5082,0.05,-0.2736,4.4601,-1.3513,5.5378
set*media,set1,2dd,_,set2,3dd,_,2.8187,1.1431,773,2.47,0.0139,Tukey-Kramer,0.1357,0.05,0.5747,5.0626,-0.4470,6.0844
set*media,set1,2dd,_,set2,3dp,_,2.6812,1.3409,773,2.00,0.0459,Tukey-Kramer,0.3434,0.05,0.04897,5.3135,-1.1496,6.5121
set*media,set1,3dd,_,set1,3dp,_,-0.5619,1.2943,773,-0.43,0.6643,Tukey-Kramer,0.9980,0.05,-3.1027,1.9789,-4.2596,3.1358
set*media,set1,3dd,_,set2,2dd,_,-0.4838,1.1639,773,-0.42,0.6777,Tukey-Kramer,0.9984,0.05,-2.7686,1.8009,-3.8089,2.8413
set*media,set1,3dd,_,set2,3dd,_,0.2416,1.0866,773,0.22,0.8241,Tukey-Kramer,0.9999,0.05,-1.8915,2.3747,-2.8628,3.3459
set*media,set1,3dd,_,set2,3dp,_,0.1041,1.2953,773,0.08,0.9360,Tukey-Kramer,1.0000,0.05,-2.4387,2.6469,-3.5965,3.8048
set*media,set1,3dp,_,set2,2dd,_,0.07806,1.3685,773,0.06,0.9545,Tukey-Kramer,1.0000,0.05,-2.6084,2.7646,-3.8317,3.9878
set*media,set1,3dp,_,set2,3dd,_,0.8035,1.3078,773,0.61,0.5391,Tukey-Kramer,0.9900,0.05,-1.7637,3.3706,-2.9326,4.5396
set*media,set1,3dp,_,set2,3dp,_,0.6660,1.4282,773,0.47,0.6411,Tukey-Kramer,0.9972,0.05,-2.1376,3.4696,-3.4142,4.7462
set*media,set2,2dd,_,set2,3dd,_,0.7254,1.1757,773,0.62,0.5374,Tukey-Kramer,0.9898,0.05,-1.5826,3.0334,-2.6335,4.0843
set*media,set2,2dd,_,set2,3dp,_,0.5880,1.3687,773,0.43,0.6676,Tukey-Kramer,0.9981,0.05,-2.0989,3.2749,-3.3224,4.4983
set*media,set2,3dd,_,set2,3dp,_,-0.1374,1.3071,773,-0.11,0.9163,Tukey-Kramer,1.0000,0.05,-2.7033,2.4284,-3.8716,3.5968
pair_id,,,1,,,2,2.1161,1.5682,1922,1.35,0.1774,Tukey-Kramer,0.8796,0.05,-0.9595,5.1917,-2.6423,6.8745
pair_id,,,1,,,3,8.7900,1.5489,1922,5.67,<.0001,Tukey-Kramer,<.0001,0.05,5.7522,11.8278,4.0901,13.4898
pair_id,,,1,,,4,13.6453,1.6344,1922,8.35,<.0001,Tukey-Kramer,<.0001,0.05,10.4398,16.8508,8.6860,18.6046
pair_id,,,1,,,6,11.4527,1.6092,1922,7.12,<.0001,Tukey-Kramer,<.0001,0.05,8.2968,14.6086,6.5702,16.3353
pair_id,,,1,,,7,8.1689,1.5064,1922,5.42,<.0001,Tukey-Kramer,<.0001,0.05,5.2146,11.1233,3.5982,12.7397
pair_id,,,1,,,8,4.5227,1.5757,1922,2.87,0.0041,Tukey-Kramer,0.0793,0.05,1.4325,7.6129,-0.2583,9.3036
pair_id,,,1,,,9,-2.5055,1.5495,1922,-1.62,0.1060,Tukey-Kramer,0.7401,0.05,-5.5443,0.5334,-7.2069,2.1960
pair_id,,,2,,,3,6.6739,1.5422,1922,4.33,<.0001,Tukey-Kramer,0.0004,0.05,3.6493,9.6985,1.9944,11.3533
pair_id,,,2,,,4,11.5292,1.6217,1922,7.11,<.0001,Tukey-Kramer,<.0001,0.05,8.3488,14.7096,6.6087,16.4497
pair_id,,,2,,,6,9.3366,1.5700,1922,5.95,<.0001,Tukey-Kramer,<.0001,0.05,6.2575,12.4158,4.5728,14.1005
pair_id,,,2,,,7,6.0528,1.4876,1922,4.07,<.0001,Tukey-Kramer,0.0013,0.05,3.1353,8.9704,1.5391,10.5666
pair_id,,,2,,,8,2.4066,1.5459,1922,1.56,0.1197,Tukey-Kramer,0.7760,0.05,-0.6252,5.4384,-2.2840,7.0972
pair_id,,,2,,,9,-4.6216,1.5383,1922,-3.00,0.0027,Tukey-Kramer,0.0545,0.05,-7.6385,-1.6046,-9.2892,0.04605
pair_id,,,3,,,4,4.8554,1.6313,1922,2.98,0.0030,Tukey-Kramer,0.0591,0.05,1.6560,8.0547,-0.09440,9.8051
pair_id,,,3,,,6,2.6627,1.6145,1922,1.65,0.0993,Tukey-Kramer,0.7200,0.05,-0.5036,5.8291,-2.2360,7.5615
pair_id,,,3,,,7,-0.6210,1.5097,1922,-0.41,0.6809,Tukey-Kramer,0.9999,0.05,-3.5819,2.3399,-5.2019,3.9599
pair_id,,,3,,,8,-4.2673,1.5750,1922,-2.71,0.0068,Tukey-Kramer,0.1203,0.05,-7.3563,-1.1784,-9.0463,0.5117
pair_id,,,3,,,9,-11.2954,1.5336,1922,-7.37,<.0001,Tukey-Kramer,<.0001,0.05,-14.3030,-8.2878,-15.9486,-6.6423
pair_id,,,4,,,6,-2.1926,1.6902,1922,-1.30,0.1947,Tukey-Kramer,0.9001,0.05,-5.5075,1.1223,-7.3212,2.9360
pair_id,,,4,,,7,-5.4764,1.5619,1922,-3.51,0.0005,Tukey-Kramer,0.0110,0.05,-8.5396,-2.4132,-10.2155,-0.7372
pair_id,,,4,,,8,-9.1227,1.6400,1922,-5.56,<.0001,Tukey-Kramer,<.0001,0.05,-12.3389,-5.9064,-14.0987,-4.1467
pair_id,,,4,,,9,-16.1508,1.6008,1922,-10.09,<.0001,Tukey-Kramer,<.0001,0.05,-19.2902,-13.0114,-21.0079,-11.2937
pair_id,,,6,,,7,-3.2838,1.5529,1922,-2.11,0.0346,Tukey-Kramer,0.4057,0.05,-6.3294,-0.2382,-7.9958,1.4282
pair_id,,,6,,,8,-6.9301,1.6138,1922,-4.29,<.0001,Tukey-Kramer,0.0005,0.05,-10.0950,-3.7651,-11.8266,-2.0335
pair_id,,,6,,,9,-13.9582,1.5988,1922,-8.73,<.0001,Tukey-Kramer,<.0001,0.05,-17.0937,-10.8227,-18.8092,-9.1072
pair_id,,,7,,,8,-3.6463,1.5053,1922,-2.42,0.0155,Tukey-Kramer,0.2310,0.05,-6.5984,-0.6942,-8.2136,0.9210
pair_id,,,7,,,9,-10.6744,1.4854,1922,-7.19,<.0001,Tukey-Kramer,<.0001,0.05,-13.5875,-7.7613,-15.1814,-6.1674
pair_id,,,8,,,9,-7.0281,1.5417,1922,-4.56,<.0001,Tukey-Kramer,0.0001,0.05,-10.0517,-4.0046,-11.7059,-2.3503
set*pair_id,set1,,1,set1,,2,5.4629,2.0759,1922,2.63,0.0086,Tukey-Kramer,0.3769,0.05,1.3917,9.5340,-1.6587,12.5844
set*pair_id,set1,,1,set1,,3,10.2007,2.1132,1922,4.83,<.0001,Tukey-Kramer,0.0002,0.05,6.0564,14.3450,2.9512,17.4501
set*pair_id,set1,,1,set1,,4,15.9306,2.2089,1922,7.21,<.0001,Tukey-Kramer,<.0001,0.05,11.5984,20.2628,8.3525,23.5087
set*pair_id,set1,,1,set1,,6,13.3282,2.0908,1922,6.37,<.0001,Tukey-Kramer,<.0001,0.05,9.2277,17.4287,6.1553,20.5011
set*pair_id,set1,,1,set1,,7,7.2657,2.0485,1922,3.55,0.0004,Tukey-Kramer,0.0343,0.05,3.2481,11.2834,0.2379,14.2936
set*pair_id,set1,,1,set1,,8,5.9713,2.1109,1922,2.83,0.0047,Tukey-Kramer,0.2534,0.05,1.8313,10.1112,-1.2705,13.2130
set*pair_id,set1,,1,set1,,9,1.5137,2.0821,1922,0.73,0.4673,Tukey-Kramer,1.0000,0.05,-2.5698,5.5972,-5.6294,8.6567
set*pair_id,set1,,1,set2,,1,4.3710,2.0516,1922,2.13,0.0333,Tukey-Kramer,0.7452,0.05,0.3475,8.3945,-2.6672,11.4091
set*pair_id,set1,,1,set2,,2,3.1403,2.1256,1922,1.48,0.1397,Tukey-Kramer,0.9850,0.05,-1.0283,7.3090,-4.1517,10.4323
set*pair_id,set1,,1,set2,,3,11.7503,2.0744,1922,5.66,<.0001,Tukey-Kramer,<.0001,0.05,7.6819,15.8186,4.6336,18.8669
set*pair_id,set1,,1,set2,,4,15.7310,2.1941,1922,7.17,<.0001,Tukey-Kramer,<.0001,0.05,11.4280,20.0340,8.2040,23.2581
set*pair_id,set1,,1,set2,,6,13.9482,2.2725,1922,6.14,<.0001,Tukey-Kramer,<.0001,0.05,9.4914,18.4050,6.1522,21.7443
set*pair_id,set1,,1,set2,,7,13.4431,2.0203,1922,6.65,<.0001,Tukey-Kramer,<.0001,0.05,9.4808,17.4054,6.5121,20.3741
set*pair_id,set1,,1,set2,,8,7.4450,2.1278,1922,3.50,0.0005,Tukey-Kramer,0.0401,0.05,3.2719,11.6182,0.1452,14.7449
set*pair_id,set1,,1,set2,,9,-2.1536,2.0974,1922,-1.03,0.3046,Tukey-Kramer,0.9997,0.05,-6.2671,1.9598,-9.3491,5.0419
set*pair_id,set1,,2,set1,,3,4.7378,2.0858,1922,2.27,0.0232,Tukey-Kramer,0.6452,0.05,0.6471,8.8285,-2.4178,11.8935
set*pair_id,set1,,2,set1,,4,10.4677,2.1721,1922,4.82,<.0001,Tukey-Kramer,0.0002,0.05,6.2078,14.7277,3.0159,17.9195
set*pair_id,set1,,2,set1,,6,7.8654,2.0451,1922,3.85,0.0001,Tukey-Kramer,0.0119,0.05,3.8545,11.8762,0.8494,14.8813
set*pair_id,set1,,2,set1,,7,1.8029,2.0126,1922,0.90,0.3705,Tukey-Kramer,1.0000,0.05,-2.1442,5.7499,-5.1015,8.7073
set*pair_id,set1,,2,set1,,8,0.5084,2.0647,1922,0.25,0.8055,Tukey-Kramer,1.0000,0.05,-3.5409,4.5577,-6.5748,7.5916
set*pair_id,set1,,2,set1,,9,-3.9492,2.0468,1922,-1.93,0.0538,Tukey-Kramer,0.8622,0.05,-7.9633,0.06492,-10.9708,3.0725
set*pair_id,set1,,2,set2,,1,-1.0919,2.1146,1922,-0.52,0.6057,Tukey-Kramer,1.0000,0.05,-5.2390,3.0552,-8.3463,6.1625
set*pair_id,set1,,2,set2,,2,-2.3225,1.9785,1922,-1.17,0.2406,Tukey-Kramer,0.9987,0.05,-6.2027,1.5576,-9.1100,4.4649
set*pair_id,set1,,2,set2,,3,6.2874,2.0452,1922,3.07,0.0021,Tukey-Kramer,0.1404,0.05,2.2764,10.2984,-0.7289,13.3037
set*pair_id,set1,,2,set2,,4,10.2682,2.1573,1922,4.76,<.0001,Tukey-Kramer,0.0002,0.05,6.0374,14.4990,2.8674,17.6689
set*pair_id,set1,,2,set2,,6,8.4854,2.2195,1922,3.82,0.0001,Tukey-Kramer,0.0129,0.05,4.1325,12.8382,0.8711,16.0996
set*pair_id,set1,,2,set2,,7,7.9803,1.9822,1922,4.03,<.0001,Tukey-Kramer,0.0059,0.05,4.0928,11.8677,1.1801,14.7804
set*pair_id,set1,,2,set2,,8,1.9822,2.0817,1922,0.95,0.3411,Tukey-Kramer,0.9999,0.05,-2.1004,6.0648,-5.1594,9.1238
set*pair_id,set1,,2,set2,,9,-7.6165,2.0657,1922,-3.69,0.0002,Tukey-Kramer,0.0212,0.05,-11.6678,-3.5652,-14.7033,-0.5297
set*pair_id,set1,,3,set1,,4,5.7299,2.2288,1922,2.57,0.0102,Tukey-Kramer,0.4198,0.05,1.3588,10.1010,-1.9162,13.3761
set*pair_id,set1,,3,set1,,6,3.1275,2.1220,1922,1.47,0.1407,Tukey-Kramer,0.9853,0.05,-1.0341,7.2892,-4.1523,10.4074
set*pair_id,set1,,3,set1,,7,-2.9349,2.0789,1922,-1.41,0.1582,Tukey-Kramer,0.9904,0.05,-7.0120,1.1421,-10.0668,4.1969
set*pair_id,set1,,3,set1,,8,-4.2294,2.1398,1922,-1.98,0.0482,Tukey-Kramer,0.8382,0.05,-8.4260,-0.03286,-11.5703,3.1114
set*pair_id,set1,,3,set1,,9,-8.6870,2.0975,1922,-4.14,<.0001,Tukey-Kramer,0.0037,0.05,-12.8006,-4.5734,-15.8828,-1.4912
set*pair_id,set1,,3,set2,,1,-5.8297,2.1536,1922,-2.71,0.0069,Tukey-Kramer,0.3266,0.05,-10.0533,-1.6060,-13.2179,1.5585
set*pair_id,set1,,3,set2,,2,-7.0604,2.1376,1922,-3.30,0.0010,Tukey-Kramer,0.0740,0.05,-11.2526,-2.8681,-14.3937,0.2730
set*pair_id,set1,,3,set2,,3,1.5496,2.0153,1922,0.77,0.4420,Tukey-Kramer,1.0000,0.05,-2.4029,5.5020,-5.3643,8.4634
set*pair_id,set1,,3,set2,,4,5.5304,2.2186,1922,2.49,0.0128,Tukey-Kramer,0.4774,0.05,1.1793,9.8814,-2.0807,13.1414
set*pair_id,set1,,3,set2,,6,3.7475,2.3000,1922,1.63,0.1034,Tukey-Kramer,0.9631,0.05,-0.7632,8.2582,-4.1428,11.6379
set*pair_id,set1,,3,set2,,7,3.2424,2.0528,1922,1.58,0.1144,Tukey-Kramer,0.9720,0.05,-0.7835,7.2684,-3.7999,10.2848
set*pair_id,set1,,3,set2,,8,-2.7556,2.1527,1922,-1.28,0.2007,Tukey-Kramer,0.9966,0.05,-6.9775,1.4663,-10.1408,4.6295
set*pair_id,set1,,3,set2,,9,-12.3543,2.1115,1922,-5.85,<.0001,Tukey-Kramer,<.0001,0.05,-16.4955,-8.2131,-19.5983,-5.1103
set*pair_id,set1,,4,set1,,6,-2.6024,2.2068,1922,-1.18,0.2384,Tukey-Kramer,0.9986,0.05,-6.9304,1.7256,-10.1732,4.9684
set*pair_id,set1,,4,set1,,7,-8.6649,2.1470,1922,-4.04,<.0001,Tukey-Kramer,0.0057,0.05,-12.8756,-4.4541,-16.0305,-1.2992
set*pair_id,set1,,4,set1,,8,-9.9593,2.2213,1922,-4.48,<.0001,Tukey-Kramer,0.0009,0.05,-14.3158,-5.6028,-17.5800,-2.3387
set*pair_id,set1,,4,set1,,9,-14.4169,2.1699,1922,-6.64,<.0001,Tukey-Kramer,<.0001,0.05,-18.6725,-10.1614,-21.8609,-6.9729
set*pair_id,set1,,4,set2,,1,-11.5596,2.2384,1922,-5.16,<.0001,Tukey-Kramer,<.0001,0.05,-15.9496,-7.1697,-19.2388,-3.8804
set*pair_id,set1,,4,set2,,2,-12.7903,2.2234,1922,-5.75,<.0001,Tukey-Kramer,<.0001,0.05,-17.1507,-8.4298,-20.4178,-5.1627
set*pair_id,set1,,4,set2,,3,-4.1803,2.1932,1922,-1.91,0.0568,Tukey-Kramer,0.8733,0.05,-8.4817,0.1210,-11.7045,3.3438
set*pair_id,set1,,4,set2,,4,-0.1996,2.1831,1922,-0.09,0.9272,Tukey-Kramer,1.0000,0.05,-4.4812,4.0820,-7.6892,7.2900
set*pair_id,set1,,4,set2,,6,-1.9824,2.3751,1922,-0.83,0.4040,Tukey-Kramer,1.0000,0.05,-6.6405,2.6757,-10.1307,6.1659
set*pair_id,set1,,4,set2,,7,-2.4875,2.1163,1922,-1.18,0.2400,Tukey-Kramer,0.9987,0.05,-6.6379,1.6629,-9.7476,4.7727
set*pair_id,set1,,4,set2,,8,-8.4855,2.2304,1922,-3.80,0.0001,Tukey-Kramer,0.0139,0.05,-12.8598,-4.1113,-16.1373,-0.8338
set*pair_id,set1,,4,set2,,9,-18.0842,2.1868,1922,-8.27,<.0001,Tukey-Kramer,<.0001,0.05,-22.3730,-13.7955,-25.5863,-10.5822
set*pair_id,set1,,6,set1,,7,-6.0625,2.0457,1922,-2.96,0.0031,Tukey-Kramer,0.1856,0.05,-10.0744,-2.0505,-13.0804,0.9555
set*pair_id,set1,,6,set1,,8,-7.3570,2.0989,1922,-3.51,0.0005,Tukey-Kramer,0.0393,0.05,-11.4733,-3.2406,-14.5576,-0.1564
set*pair_id,set1,,6,set1,,9,-11.8145,2.0760,1922,-5.69,<.0001,Tukey-Kramer,<.0001,0.05,-15.8859,-7.7432,-18.9364,-4.6927
set*pair_id,set1,,6,set2,,1,-8.9572,2.1219,1922,-4.22,<.0001,Tukey-Kramer,0.0027,0.05,-13.1186,-4.7958,-16.2366,-1.6779
set*pair_id,set1,,6,set2,,2,-10.1879,2.0802,1922,-4.90,<.0001,Tukey-Kramer,0.0001,0.05,-14.2676,-6.1082,-17.3243,-3.0515
set*pair_id,set1,,6,set2,,3,-1.5780,2.0809,1922,-0.76,0.4484,Tukey-Kramer,1.0000,0.05,-5.6591,2.5032,-8.7169,5.5610
set*pair_id,set1,,6,set2,,4,2.4028,2.1980,1922,1.09,0.2744,Tukey-Kramer,0.9994,0.05,-1.9078,6.7135,-5.1376,9.9433
set*pair_id,set1,,6,set2,,6,0.6200,2.1806,1922,0.28,0.7762,Tukey-Kramer,1.0000,0.05,-3.6566,4.8966,-6.8609,8.1009
set*pair_id,set1,,6,set2,,7,0.1149,2.0140,1922,0.06,0.9545,Tukey-Kramer,1.0000,0.05,-3.8349,4.0648,-6.7944,7.0242
set*pair_id,set1,,6,set2,,8,-5.8832,2.1157,1922,-2.78,0.0055,Tukey-Kramer,0.2810,0.05,-10.0325,-1.7339,-13.1413,1.3750
set*pair_id,set1,,6,set2,,9,-15.4818,2.0933,1922,-7.40,<.0001,Tukey-Kramer,<.0001,0.05,-19.5872,-11.3765,-22.6632,-8.3005
set*pair_id,set1,,7,set1,,8,-1.2945,2.0544,1922,-0.63,0.5287,Tukey-Kramer,1.0000,0.05,-5.3236,2.7346,-8.3424,5.7534
set*pair_id,set1,,7,set1,,9,-5.7521,2.0269,1922,-2.84,0.0046,Tukey-Kramer,0.2484,0.05,-9.7272,-1.7769,-12.7055,1.2014
set*pair_id,set1,,7,set2,,1,-2.8948,2.0841,1922,-1.39,0.1650,Tukey-Kramer,0.9919,0.05,-6.9822,1.1926,-10.0447,4.2552
set*pair_id,set1,,7,set2,,2,-4.1254,2.0587,1922,-2.00,0.0452,Tukey-Kramer,0.8232,0.05,-8.1629,-0.08792,-11.1881,2.9372
set*pair_id,set1,,7,set2,,3,4.4845,2.0406,1922,2.20,0.0281,Tukey-Kramer,0.6990,0.05,0.4824,8.4866,-2.5162,11.4852
set*pair_id,set1,,7,set2,,4,8.4653,2.1366,1922,3.96,<.0001,Tukey-Kramer,0.0076,0.05,4.2750,12.6556,1.1354,15.7952
set*pair_id,set1,,7,set2,,6,6.6825,2.2204,1922,3.01,0.0027,Tukey-Kramer,0.1657,0.05,2.3278,11.0372,-0.9350,14.3000
set*pair_id,set1,,7,set2,,7,6.1774,1.8883,1922,3.27,0.0011,Tukey-Kramer,0.0813,0.05,2.4741,9.8807,-0.3006,12.6554
set*pair_id,set1,,7,set2,,8,0.1793,2.0710,1922,0.09,0.9310,Tukey-Kramer,1.0000,0.05,-3.8823,4.2409,-6.9255,7.2841
set*pair_id,set1,,7,set2,,9,-9.4194,2.0420,1922,-4.61,<.0001,Tukey-Kramer,0.0005,0.05,-13.4241,-5.4146,-16.4247,-2.4141
set*pair_id,set1,,8,set1,,9,-4.4576,2.0793,1922,-2.14,0.0322,Tukey-Kramer,0.7363,0.05,-8.5355,-0.3797,-11.5908,2.6757
set*pair_id,set1,,8,set2,,1,-1.6003,2.1477,1922,-0.75,0.4563,Tukey-Kramer,1.0000,0.05,-5.8123,2.6118,-8.9682,5.7676
set*pair_id,set1,,8,set2,,2,-2.8309,2.1128,1922,-1.34,0.1804,Tukey-Kramer,0.9944,0.05,-6.9745,1.3126,-10.0791,4.4172
set*pair_id,set1,,8,set2,,3,5.7790,2.1023,1922,2.75,0.0060,Tukey-Kramer,0.3002,0.05,1.6560,9.9020,-1.4333,12.9913
set*pair_id,set1,,8,set2,,4,9.7598,2.1999,1922,4.44,<.0001,Tukey-Kramer,0.0011,0.05,5.4454,14.0742,2.2128,17.3068
set*pair_id,set1,,8,set2,,6,7.9770,2.2739,1922,3.51,0.0005,Tukey-Kramer,0.0390,0.05,3.5174,12.4365,0.1761,15.7778
set*pair_id,set1,,8,set2,,7,7.4719,2.0218,1922,3.70,0.0002,Tukey-Kramer,0.0205,0.05,3.5068,11.4370,0.5359,14.4078
set*pair_id,set1,,8,set2,,8,1.4738,2.0301,1922,0.73,0.4679,Tukey-Kramer,1.0000,0.05,-2.5077,5.4552,-5.4908,8.4384
set*pair_id,set1,,8,set2,,9,-8.1249,2.0940,1922,-3.88,0.0001,Tukey-Kramer,0.0105,0.05,-12.2317,-4.0181,-15.3088,-0.9410
set*pair_id,set1,,9,set2,,1,2.8573,2.1128,1922,1.35,0.1764,Tukey-Kramer,0.9938,0.05,-1.2864,7.0010,-4.3911,10.1057
set*pair_id,set1,,9,set2,,2,1.6266,2.0923,1922,0.78,0.4370,Tukey-Kramer,1.0000,0.05,-2.4768,5.7300,-5.5513,8.8045
set*pair_id,set1,,9,set2,,3,10.2366,2.0566,1922,4.98,<.0001,Tukey-Kramer,<.0001,0.05,6.2032,14.2700,3.1811,17.2920
set*pair_id,set1,,9,set2,,4,14.2174,2.1620,1922,6.58,<.0001,Tukey-Kramer,<.0001,0.05,9.9772,18.4575,6.8002,21.6345
set*pair_id,set1,,9,set2,,6,12.4345,2.2490,1922,5.53,<.0001,Tukey-Kramer,<.0001,0.05,8.0239,16.8452,4.7192,20.1499
set*pair_id,set1,,9,set2,,7,11.9294,1.9948,1922,5.98,<.0001,Tukey-Kramer,<.0001,0.05,8.0173,15.8416,5.0860,18.7728
set*pair_id,set1,,9,set2,,8,5.9314,2.0929,1922,2.83,0.0046,Tukey-Kramer,0.2505,0.05,1.8268,10.0360,-1.2487,13.1114
set*pair_id,set1,,9,set2,,9,-3.6673,1.9753,1922,-1.86,0.0635,Tukey-Kramer,0.8949,0.05,-7.5413,0.2066,-10.4438,3.1092
set*pair_id,set2,,1,set2,,2,-1.2307,2.1592,1922,-0.57,0.5688,Tukey-Kramer,1.0000,0.05,-5.4653,3.0039,-8.6381,6.1767
set*pair_id,set2,,1,set2,,3,7.3793,2.1120,1922,3.49,0.0005,Tukey-Kramer,0.0408,0.05,3.2372,11.5214,0.1336,14.6249
set*pair_id,set2,,1,set2,,4,11.3601,2.2264,1922,5.10,<.0001,Tukey-Kramer,<.0001,0.05,6.9937,15.7265,3.7221,18.9980
set*pair_id,set2,,1,set2,,6,9.5772,2.2986,1922,4.17,<.0001,Tukey-Kramer,0.0034,0.05,5.0692,14.0852,1.6916,17.4629
set*pair_id,set2,,1,set2,,7,9.0721,2.0565,1922,4.41,<.0001,Tukey-Kramer,0.0012,0.05,5.0389,13.1054,2.0169,16.1273
set*pair_id,set2,,1,set2,,8,3.0741,2.1599,1922,1.42,0.1548,Tukey-Kramer,0.9896,0.05,-1.1619,7.3100,-4.3357,10.4839
set*pair_id,set2,,1,set2,,9,-6.5246,2.1250,1922,-3.07,0.0022,Tukey-Kramer,0.1418,0.05,-10.6921,-2.3571,-13.8146,0.7654
set*pair_id,set2,,2,set2,,3,8.6099,2.0945,1922,4.11,<.0001,Tukey-Kramer,0.0042,0.05,4.5023,12.7176,1.4246,15.7953
set*pair_id,set2,,2,set2,,4,12.5907,2.2101,1922,5.70,<.0001,Tukey-Kramer,<.0001,0.05,8.2563,16.9251,5.0088,20.1727
set*pair_id,set2,,2,set2,,6,10.8079,2.2569,1922,4.79,<.0001,Tukey-Kramer,0.0002,0.05,6.3816,15.2342,3.0652,18.5506
set*pair_id,set2,,2,set2,,7,10.3028,2.0284,1922,5.08,<.0001,Tukey-Kramer,<.0001,0.05,6.3248,14.2809,3.3442,17.2614
set*pair_id,set2,,2,set2,,8,4.3047,2.1295,1922,2.02,0.0434,Tukey-Kramer,0.8132,0.05,0.1284,8.4810,-3.0007,11.6102
set*pair_id,set2,,2,set2,,9,-5.2940,2.1089,1922,-2.51,0.0121,Tukey-Kramer,0.4643,0.05,-9.4300,-1.1579,-12.5289,1.9410
set*pair_id,set2,,3,set2,,4,3.9808,2.1846,1922,1.82,0.0686,Tukey-Kramer,0.9085,0.05,-0.3037,8.2653,-3.5139,11.4755
set*pair_id,set2,,3,set2,,6,2.1980,2.2627,1922,0.97,0.3315,Tukey-Kramer,0.9999,0.05,-2.2397,6.6356,-5.5646,9.9605
set*pair_id,set2,,3,set2,,7,1.6929,2.0111,1922,0.84,0.4000,Tukey-Kramer,1.0000,0.05,-2.2513,5.6370,-5.2065,8.5922
set*pair_id,set2,,3,set2,,8,-4.3052,2.1150,1922,-2.04,0.0419,Tukey-Kramer,0.8051,0.05,-8.4532,-0.1572,-11.5611,2.9507
set*pair_id,set2,,3,set2,,9,-13.9039,2.0695,1922,-6.72,<.0001,Tukey-Kramer,<.0001,0.05,-17.9625,-9.8452,-21.0035,-6.8043
set*pair_id,set2,,4,set2,,6,-1.7828,2.3678,1922,-0.75,0.4516,Tukey-Kramer,1.0000,0.05,-6.4266,2.8609,-9.9059,6.3403
set*pair_id,set2,,4,set2,,7,-2.2879,2.1063,1922,-1.09,0.2775,Tukey-Kramer,0.9995,0.05,-6.4188,1.8430,-9.5139,4.9380
set*pair_id,set2,,4,set2,,8,-8.2860,2.2128,1922,-3.74,0.0002,Tukey-Kramer,0.0172,0.05,-12.6258,-3.9462,-15.8775,-0.6945
set*pair_id,set2,,4,set2,,9,-17.8847,2.1801,1922,-8.20,<.0001,Tukey-Kramer,<.0001,0.05,-22.1604,-13.6090,-25.3639,-10.4054
set*pair_id,set2,,6,set2,,7,-0.5051,2.1899,1922,-0.23,0.8176,Tukey-Kramer,1.0000,0.05,-4.8000,3.7898,-8.0180,7.0078
set*pair_id,set2,,6,set2,,8,-6.5032,2.2894,1922,-2.84,0.0046,Tukey-Kramer,0.2469,0.05,-10.9931,-2.0132,-14.3573,1.3510
set*pair_id,set2,,6,set2,,9,-16.1018,2.2653,1922,-7.11,<.0001,Tukey-Kramer,<.0001,0.05,-20.5446,-11.6591,-23.8734,-8.3303
set*pair_id,set2,,7,set2,,8,-5.9981,2.0379,1922,-2.94,0.0033,Tukey-Kramer,0.1949,0.05,-9.9949,-2.0013,-12.9895,0.9934
set*pair_id,set2,,7,set2,,9,-15.5968,2.0089,1922,-7.76,<.0001,Tukey-Kramer,<.0001,0.05,-19.5366,-11.6569,-22.4886,-8.7049
set*pair_id,set2,,8,set2,,9,-9.5987,2.1075,1922,-4.55,<.0001,Tukey-Kramer,0.0006,0.05,-13.7319,-5.4655,-16.8287,-2.3686
media*pair_id,,2dd,1,,2dd,2,-0.2105,2.4135,1922,-0.09,0.9305,Tukey-Kramer,1.0000,0.05,-4.9437,4.5228,-9.0018,8.5809
media*pair_id,,2dd,1,,2dd,3,8.5223,2.3642,1922,3.60,0.0003,Tukey-Kramer,0.0566,0.05,3.8857,13.1589,-0.08952,17.1341
